Time,Direction,Location_id,Count,Hour,Day
2013-06-25 23:00:00,N,I80W_EXIT1,201,23,2013-06-25
2013-06-25 01:00:00,N,I80W_ENT1,32,1,2013-06-25
2013-06-25 02:00:00,N,I80W_ENT1,23,2,2013-06-25
2013-06-25 03:00:00,N,I80W_ENT1,29,3,2013-06-25
2013-06-25 04:00:00,N,I80W_ENT1,15,4,2013-06-25
2013-06-25 05:00:00,N,I80W_ENT1,30,5,2013-06-25
2013-06-25 06:00:00,N,I80W_ENT1,60,6,2013-06-25
2013-06-25 07:00:00,N,I80W_ENT1,124,7,2013-06-25
2013-06-25 08:00:00,N,I80W_ENT1,187,8,2013-06-25
2013-06-25 09:00:00,N,I80W_ENT1,173,9,2013-06-25
2013-06-25 10:00:00,N,I80W_ENT1,172,10,2013-06-25
2013-06-25 11:00:00,N,I80W_ENT1,181,11,2013-06-25
2013-06-25 12:00:00,N,I80W_ENT1,144,12,2013-06-25
2013-06-25 13:00:00,N,I80W_ENT1,209,13,2013-06-25
2013-06-25 14:00:00,N,I80W_ENT1,212,14,2013-06-25
2013-06-25 15:00:00,N,I80W_ENT1,253,15,2013-06-25
2013-06-25 16:00:00,N,I80W_ENT1,196,16,2013-06-25
2013-06-25 17:00:00,N,I80W_ENT1,229,17,2013-06-25
2013-06-25 18:00:00,N,I80W_ENT1,223,18,2013-06-25
2013-06-25 19:00:00,N,I80W_ENT1,157,19,2013-06-25
2013-06-25 20:00:00,N,I80W_ENT1,115,20,2013-06-25
2013-06-25 21:00:00,N,I80W_ENT1,111,21,2013-06-25
2013-06-25 22:00:00,N,I80W_ENT1,81,22,2013-06-25
2013-06-25 23:00:00,N,I80W_ENT1,69,23,2013-06-25
2013-06-25 01:00:00,N,167E_EXIT1,0,1,2013-06-25
2013-06-25 02:00:00,N,167E_EXIT1,10,2,2013-06-25
2013-06-25 03:00:00,N,167E_EXIT1,19,3,2013-06-25
2013-06-25 04:00:00,N,167E_EXIT1,13,4,2013-06-25
2013-06-25 05:00:00,N,167E_EXIT1,50,5,2013-06-25
2013-06-25 06:00:00,N,167E_EXIT1,98,6,2013-06-25
2013-06-25 07:00:00,N,167E_EXIT1,190,7,2013-06-25
2013-06-25 08:00:00,N,167E_EXIT1,226,8,2013-06-25
2013-06-25 09:00:00,N,167E_EXIT1,188,9,2013-06-25
2013-06-25 10:00:00,N,167E_EXIT1,156,10,2013-06-25
2013-06-25 11:00:00,N,167E_EXIT1,177,11,2013-06-25
2013-06-25 12:00:00,N,167E_EXIT1,143,12,2013-06-25
2013-06-25 13:00:00,N,167E_EXIT1,199,13,2013-06-25
2013-06-25 14:00:00,N,167E_EXIT1,163,14,2013-06-25
2013-06-25 15:00:00,N,167E_EXIT1,189,15,2013-06-25
2013-06-25 16:00:00,N,167E_EXIT1,207,16,2013-06-25
2013-06-25 17:00:00,N,167E_EXIT1,196,17,2013-06-25
2013-06-25 18:00:00,N,167E_EXIT1,206,18,2013-06-25
2013-06-25 19:00:00,N,167E_EXIT1,168,19,2013-06-25
2013-06-25 20:00:00,N,167E_EXIT1,127,20,2013-06-25
2013-06-25 21:00:00,N,167E_EXIT1,118,21,2013-06-25
2013-06-25 22:00:00,N,167E_EXIT1,103,22,2013-06-25
2013-06-25 23:00:00,N,167E_EXIT1,105,23,2013-06-25
2013-06-25 01:00:00,N,167E_ENT1,0,1,2013-06-25
2013-06-25 02:00:00,N,167E_ENT1,8,2,2013-06-25
2013-06-25 03:00:00,N,167E_ENT1,21,3,2013-06-25
2013-06-25 04:00:00,N,167E_ENT1,31,4,2013-06-25
2013-06-25 05:00:00,N,167E_ENT1,91,5,2013-06-25
2013-06-25 06:00:00,N,167E_ENT1,285,6,2013-06-25
2013-06-25 07:00:00,N,167E_ENT1,383,7,2013-06-25
2013-06-25 08:00:00,N,167E_ENT1,347,8,2013-06-25
2013-06-25 09:00:00,N,167E_ENT1,319,9,2013-06-25
2013-06-25 10:00:00,N,167E_ENT1,244,10,2013-06-25
2013-06-25 11:00:00,N,167E_ENT1,167,11,2013-06-25
2013-06-25 12:00:00,N,167E_ENT1,135,12,2013-06-25
2013-06-25 13:00:00,N,167E_ENT1,159,13,2013-06-25
2013-06-25 14:00:00,N,167E_ENT1,186,14,2013-06-25
2013-06-25 15:00:00,N,167E_ENT1,152,15,2013-06-25
2013-06-25 16:00:00,N,167E_ENT1,178,16,2013-06-25
2013-06-25 17:00:00,N,167E_ENT1,185,17,2013-06-25
2013-06-25 18:00:00,N,167E_ENT1,182,18,2013-06-25
2013-06-25 19:00:00,N,167E_ENT1,206,19,2013-06-25
2013-06-25 20:00:00,N,167E_ENT1,142,20,2013-06-25
2013-06-25 21:00:00,N,167E_ENT1,108,21,2013-06-25
2013-06-25 22:00:00,N,167E_ENT1,132,22,2013-06-25
2013-06-25 23:00:00,N,167E_ENT1,115,23,2013-06-25
2013-06-25 01:00:00,N,167W_EXIT1,0,1,2013-06-25
2013-06-25 02:00:00,N,167W_EXIT1,14,2,2013-06-25
2013-06-25 03:00:00,N,167W_EXIT1,38,3,2013-06-25
2013-06-25 04:00:00,N,167W_EXIT1,30,4,2013-06-25
2013-06-25 05:00:00,N,167W_EXIT1,86,5,2013-06-25
2013-06-25 06:00:00,N,167W_EXIT1,222,6,2013-06-25
2013-06-25 07:00:00,N,167W_EXIT1,351,7,2013-06-25
2013-06-25 08:00:00,N,167W_EXIT1,422,8,2013-06-25
2013-06-25 09:00:00,N,167W_EXIT1,363,9,2013-06-25
2013-06-25 10:00:00,N,167W_EXIT1,282,10,2013-06-25
2013-06-25 11:00:00,N,167W_EXIT1,278,11,2013-06-25
2013-06-25 12:00:00,N,167W_EXIT1,296,12,2013-06-25
2013-06-25 13:00:00,N,167W_EXIT1,269,13,2013-06-25
2013-06-25 14:00:00,N,167W_EXIT1,262,14,2013-06-25
2013-06-25 15:00:00,N,167W_EXIT1,350,15,2013-06-25
2013-06-25 16:00:00,N,167W_EXIT1,406,16,2013-06-25
2013-06-25 17:00:00,N,167W_EXIT1,485,17,2013-06-25
2013-06-25 18:00:00,N,167W_EXIT1,509,18,2013-06-25
2013-06-25 19:00:00,N,167W_EXIT1,374,19,2013-06-25
2013-06-25 20:00:00,N,167W_EXIT1,240,20,2013-06-25
2013-06-25 21:00:00,N,167W_EXIT1,215,21,2013-06-25
2013-06-25 22:00:00,N,167W_EXIT1,226,22,2013-06-25
2013-06-25 23:00:00,N,167W_EXIT1,153,23,2013-06-25
2013-06-25 01:00:00,N,N167_L1,0,1,2013-06-25
2013-06-25 02:00:00,N,N167_L1,14,2,2013-06-25
2013-06-25 03:00:00,N,N167_L1,24,3,2013-06-25
2013-06-25 04:00:00,N,N167_L1,35,4,2013-06-25
2013-06-25 05:00:00,N,N167_L1,164,5,2013-06-25
2013-06-25 06:00:00,N,N167_L1,1156,6,2013-06-25
2013-06-25 07:00:00,N,N167_L1,1583,7,2013-06-25
2013-06-25 08:00:00,N,N167_L1,1261,8,2013-06-25
2013-06-25 09:00:00,N,N167_L1,1044,9,2013-06-25
2013-06-25 10:00:00,N,N167_L1,761,10,2013-06-25
2013-06-25 11:00:00,N,N167_L1,620,11,2013-06-25
2013-06-25 12:00:00,N,N167_L1,430,12,2013-06-25
2013-06-25 13:00:00,N,N167_L1,534,13,2013-06-25
2013-06-25 14:00:00,N,N167_L1,520,14,2013-06-25
2013-06-25 15:00:00,N,N167_L1,684,15,2013-06-25
2013-06-25 16:00:00,N,N167_L1,715,16,2013-06-25
2013-06-25 17:00:00,N,N167_L1,816,17,2013-06-25
2013-06-25 18:00:00,N,N167_L1,891,18,2013-06-25
2013-06-25 19:00:00,N,N167_L1,664,19,2013-06-25
2013-06-25 20:00:00,N,N167_L1,472,20,2013-06-25
2013-06-25 21:00:00,N,N167_L1,407,21,2013-06-25
2013-06-25 22:00:00,N,N167_L1,383,22,2013-06-25
2013-06-25 23:00:00,N,N167_L1,258,23,2013-06-25
2013-06-25 01:00:00,N,N167_L2,0,1,2013-06-25
2013-06-25 02:00:00,N,N167_L2,58,2,2013-06-25
2013-06-25 03:00:00,N,N167_L2,107,3,2013-06-25
2013-06-25 04:00:00,N,N167_L2,137,4,2013-06-25
2013-06-25 05:00:00,N,N167_L2,360,5,2013-06-25
2013-06-25 06:00:00,N,N167_L2,1026,6,2013-06-25
2013-06-25 07:00:00,N,N167_L2,1301,7,2013-06-25
2013-06-25 08:00:00,N,N167_L2,1198,8,2013-06-25
2013-06-25 09:00:00,N,N167_L2,1036,9,2013-06-25
2013-06-25 10:00:00,N,N167_L2,916,10,2013-06-25
2013-06-25 11:00:00,N,N167_L2,787,11,2013-06-25
2013-06-25 12:00:00,N,N167_L2,707,12,2013-06-25
2013-06-25 13:00:00,N,N167_L2,768,13,2013-06-25
2013-06-25 14:00:00,N,N167_L2,779,14,2013-06-25
2013-06-25 15:00:00,N,N167_L2,877,15,2013-06-25
2013-06-25 16:00:00,N,N167_L2,876,16,2013-06-25
2013-06-25 17:00:00,N,N167_L2,929,17,2013-06-25
2013-06-25 18:00:00,N,N167_L2,1004,18,2013-06-25
2013-06-25 19:00:00,N,N167_L2,839,19,2013-06-25
2013-06-25 20:00:00,N,N167_L2,656,20,2013-06-25
2013-06-25 21:00:00,N,N167_L2,613,21,2013-06-25
2013-06-25 22:00:00,N,N167_L2,558,22,2013-06-25
2013-06-25 23:00:00,N,N167_L2,460,23,2013-06-25
2013-06-25 01:00:00,N,N167_L3,0,1,2013-06-25
2013-06-25 02:00:00,N,N167_L3,45,2,2013-06-25
2013-06-25 03:00:00,N,N167_L3,98,3,2013-06-25
2013-06-25 04:00:00,N,N167_L3,119,4,2013-06-25
2013-06-25 05:00:00,N,N167_L3,204,5,2013-06-25
2013-06-25 06:00:00,N,N167_L3,538,6,2013-06-25
2013-06-25 07:00:00,N,N167_L3,819,7,2013-06-25
2013-06-25 08:00:00,N,N167_L3,772,8,2013-06-25
2013-06-25 09:00:00,N,N167_L3,656,9,2013-06-25
2013-06-25 10:00:00,N,N167_L3,579,10,2013-06-25
2013-06-25 11:00:00,N,N167_L3,514,11,2013-06-25
2013-06-25 12:00:00,N,N167_L3,469,12,2013-06-25
2013-06-25 13:00:00,N,N167_L3,512,13,2013-06-25
2013-06-25 14:00:00,N,N167_L3,522,14,2013-06-25
2013-06-25 15:00:00,N,N167_L3,600,15,2013-06-25
2013-06-25 16:00:00,N,N167_L3,573,16,2013-06-25
2013-06-25 17:00:00,N,N167_L3,639,17,2013-06-25
2013-06-25 18:00:00,N,N167_L3,684,18,2013-06-25
2013-06-25 19:00:00,N,N167_L3,524,19,2013-06-25
2013-06-25 20:00:00,N,N167_L3,450,20,2013-06-25
2013-06-25 21:00:00,N,N167_L3,384,21,2013-06-25
2013-06-25 22:00:00,N,N167_L3,331,22,2013-06-25
2013-06-25 23:00:00,N,N167_L3,257,23,2013-06-25
2013-06-25 01:00:00,N,167W_ENT1,0,1,2013-06-25
2013-06-25 02:00:00,N,167W_ENT1,23,2,2013-06-25
2013-06-25 03:00:00,N,167W_ENT1,52,3,2013-06-25
2013-06-25 04:00:00,N,167W_ENT1,42,4,2013-06-25
2013-06-25 05:00:00,N,167W_ENT1,102,5,2013-06-25
2013-06-25 06:00:00,N,167W_ENT1,279,6,2013-06-25
2013-06-25 07:00:00,N,167W_ENT1,374,7,2013-06-25
2013-06-25 08:00:00,N,167W_ENT1,457,8,2013-06-25
2013-06-25 09:00:00,N,167W_ENT1,466,9,2013-06-25
2013-06-25 10:00:00,N,167W_ENT1,367,10,2013-06-25
2013-06-25 11:00:00,N,167W_ENT1,334,11,2013-06-25
2013-06-25 12:00:00,N,167W_ENT1,316,12,2013-06-25
2013-06-25 13:00:00,N,167W_ENT1,310,13,2013-06-25
2013-06-25 14:00:00,N,167W_ENT1,368,14,2013-06-25
2013-06-25 15:00:00,N,167W_ENT1,379,15,2013-06-25
2013-06-25 16:00:00,N,167W_ENT1,351,16,2013-06-25
2013-06-25 17:00:00,N,167W_ENT1,355,17,2013-06-25
2013-06-25 18:00:00,N,167W_ENT1,384,18,2013-06-25
2013-06-25 19:00:00,N,167W_ENT1,391,19,2013-06-25
2013-06-25 20:00:00,N,167W_ENT1,299,20,2013-06-25
2013-06-25 21:00:00,N,167W_ENT1,268,21,2013-06-25
2013-06-25 22:00:00,N,167W_ENT1,295,22,2013-06-25
2013-06-25 23:00:00,N,167W_ENT1,243,23,2013-06-25
2013-06-25 01:00:00,N,159E_EXIT1,0,1,2013-06-25
2013-06-25 02:00:00,N,159E_EXIT1,0,2,2013-06-25
2013-06-25 03:00:00,N,159E_EXIT1,0,3,2013-06-25
2013-06-25 04:00:00,N,159E_EXIT1,0,4,2013-06-25
2013-06-25 05:00:00,N,159E_EXIT1,0,5,2013-06-25
2013-06-25 06:00:00,N,159E_EXIT1,0,6,2013-06-25
2013-06-25 07:00:00,N,159E_EXIT1,0,7,2013-06-25
2013-06-25 08:00:00,N,159E_EXIT1,0,8,2013-06-25
2013-06-25 09:00:00,N,159E_EXIT1,0,9,2013-06-25
2013-06-25 10:00:00,N,159E_EXIT1,0,10,2013-06-25
2013-06-25 11:00:00,N,159E_EXIT1,0,11,2013-06-25
2013-06-25 12:00:00,N,159E_EXIT1,47,12,2013-06-25
2013-06-25 13:00:00,N,159E_EXIT1,176,13,2013-06-25
2013-06-25 14:00:00,N,159E_EXIT1,190,14,2013-06-25
2013-06-25 15:00:00,N,159E_EXIT1,205,15,2013-06-25
2013-06-25 16:00:00,N,159E_EXIT1,208,16,2013-06-25
2013-06-25 17:00:00,N,159E_EXIT1,198,17,2013-06-25
2013-06-25 18:00:00,N,159E_EXIT1,195,18,2013-06-25
2013-06-25 19:00:00,N,159E_EXIT1,177,19,2013-06-25
2013-06-25 20:00:00,N,159E_EXIT1,119,20,2013-06-25
2013-06-25 21:00:00,N,159E_EXIT1,117,21,2013-06-25
2013-06-25 22:00:00,N,159E_EXIT1,94,22,2013-06-25
2013-06-25 23:00:00,N,159E_EXIT1,73,23,2013-06-25
2013-06-25 01:00:00,N,159E_ENT1,0,1,2013-06-25
2013-06-25 02:00:00,N,159E_ENT1,0,2,2013-06-25
2013-06-25 03:00:00,N,159E_ENT1,0,3,2013-06-25
2013-06-25 04:00:00,N,159E_ENT1,0,4,2013-06-25
2013-06-25 05:00:00,N,159E_ENT1,0,5,2013-06-25
2013-06-25 06:00:00,N,159E_ENT1,0,6,2013-06-25
2013-06-25 07:00:00,N,159E_ENT1,0,7,2013-06-25
2013-06-25 08:00:00,N,159E_ENT1,0,8,2013-06-25
2013-06-25 09:00:00,N,159E_ENT1,0,9,2013-06-25
2013-06-25 10:00:00,N,159E_ENT1,0,10,2013-06-25
2013-06-25 11:00:00,N,159E_ENT1,0,11,2013-06-25
2013-06-25 12:00:00,N,159E_ENT1,63,12,2013-06-25
2013-06-25 13:00:00,N,159E_ENT1,308,13,2013-06-25
2013-06-25 14:00:00,N,159E_ENT1,284,14,2013-06-25
2013-06-25 15:00:00,N,159E_ENT1,323,15,2013-06-25
2013-06-25 16:00:00,N,159E_ENT1,333,16,2013-06-25
2013-06-25 17:00:00,N,159E_ENT1,387,17,2013-06-25
2013-06-25 18:00:00,N,159E_ENT1,415,18,2013-06-25
2013-06-25 19:00:00,N,159E_ENT1,365,19,2013-06-25
2013-06-25 20:00:00,N,159E_ENT1,270,20,2013-06-25
2013-06-25 21:00:00,N,159E_ENT1,239,21,2013-06-25
2013-06-25 22:00:00,N,159E_ENT1,245,22,2013-06-25
2013-06-25 23:00:00,N,159E_ENT1,176,23,2013-06-25
2013-06-25 01:00:00,N,159W_EXIT1,0,1,2013-06-25
2013-06-25 02:00:00,N,159W_EXIT1,0,2,2013-06-25
2013-06-25 03:00:00,N,159W_EXIT1,0,3,2013-06-25
2013-06-25 04:00:00,N,159W_EXIT1,0,4,2013-06-25
2013-06-25 05:00:00,N,159W_EXIT1,0,5,2013-06-25
2013-06-25 06:00:00,N,159W_EXIT1,0,6,2013-06-25
2013-06-25 07:00:00,N,159W_EXIT1,0,7,2013-06-25
2013-06-25 08:00:00,N,159W_EXIT1,0,8,2013-06-25
2013-06-25 09:00:00,N,159W_EXIT1,0,9,2013-06-25
2013-06-25 10:00:00,N,159W_EXIT1,0,10,2013-06-25
2013-06-25 11:00:00,N,159W_EXIT1,0,11,2013-06-25
2013-06-25 12:00:00,N,159W_EXIT1,47,12,2013-06-25
2013-06-25 13:00:00,N,159W_EXIT1,248,13,2013-06-25
2013-06-25 14:00:00,N,159W_EXIT1,218,14,2013-06-25
2013-06-25 15:00:00,N,159W_EXIT1,218,15,2013-06-25
2013-06-25 16:00:00,N,159W_EXIT1,207,16,2013-06-25
2013-06-25 17:00:00,N,159W_EXIT1,222,17,2013-06-25
2013-06-25 18:00:00,N,159W_EXIT1,230,18,2013-06-25
2013-06-25 19:00:00,N,159W_EXIT1,185,19,2013-06-25
2013-06-25 20:00:00,N,159W_EXIT1,138,20,2013-06-25
2013-06-25 21:00:00,N,159W_EXIT1,127,21,2013-06-25
2013-06-25 22:00:00,N,159W_EXIT1,126,22,2013-06-25
2013-06-25 23:00:00,N,159W_EXIT1,115,23,2013-06-25
2013-06-25 01:00:00,N,159W_ENT1,0,1,2013-06-25
2013-06-25 02:00:00,N,159W_ENT1,0,2,2013-06-25
2013-06-25 03:00:00,N,159W_ENT1,0,3,2013-06-25
2013-06-25 04:00:00,N,159W_ENT1,0,4,2013-06-25
2013-06-25 05:00:00,N,159W_ENT1,0,5,2013-06-25
2013-06-25 06:00:00,N,159W_ENT1,0,6,2013-06-25
2013-06-25 07:00:00,N,159W_ENT1,0,7,2013-06-25
2013-06-25 08:00:00,N,159W_ENT1,0,8,2013-06-25
2013-06-25 09:00:00,N,159W_ENT1,0,9,2013-06-25
2013-06-25 10:00:00,N,159W_ENT1,0,10,2013-06-25
2013-06-25 11:00:00,N,159W_ENT1,0,11,2013-06-25
2013-06-25 12:00:00,N,159W_ENT1,39,12,2013-06-25
2013-06-25 13:00:00,N,159W_ENT1,169,13,2013-06-25
2013-06-25 14:00:00,N,159W_ENT1,147,14,2013-06-25
2013-06-25 15:00:00,N,159W_ENT1,217,15,2013-06-25
2013-06-25 16:00:00,N,159W_ENT1,225,16,2013-06-25
2013-06-25 17:00:00,N,159W_ENT1,268,17,2013-06-25
2013-06-25 18:00:00,N,159W_ENT1,277,18,2013-06-25
2013-06-25 19:00:00,N,159W_ENT1,194,19,2013-06-25
2013-06-25 20:00:00,N,159W_ENT1,170,20,2013-06-25
2013-06-25 21:00:00,N,159W_ENT1,137,21,2013-06-25
2013-06-25 22:00:00,N,159W_ENT1,109,22,2013-06-25
2013-06-25 23:00:00,N,159W_ENT1,83,23,2013-06-25
2013-06-25 01:00:00,N,TRI_L1,65,1,2013-06-25
2013-06-25 02:00:00,N,TRI_L1,35,2,2013-06-25
2013-06-25 03:00:00,N,TRI_L1,33,3,2013-06-25
2013-06-25 04:00:00,N,TRI_L1,60,4,2013-06-25
2013-06-25 05:00:00,N,TRI_L1,241,5,2013-06-25
2013-06-25 06:00:00,N,TRI_L1,1527,6,2013-06-25
2013-06-25 07:00:00,N,TRI_L1,2037,7,2013-06-25
2013-06-25 08:00:00,N,TRI_L1,1664,8,2013-06-25
2013-06-25 09:00:00,N,TRI_L1,1506,9,2013-06-25
2013-06-25 10:00:00,N,TRI_L1,1166,10,2013-06-25
2013-06-25 11:00:00,N,TRI_L1,894,11,2013-06-25
2013-06-25 12:00:00,N,TRI_L1,651,12,2013-06-25
2013-06-25 13:00:00,N,TRI_L1,810,13,2013-06-25
2013-06-25 14:00:00,N,TRI_L1,811,14,2013-06-25
2013-06-25 15:00:00,N,TRI_L1,936,15,2013-06-25
2013-06-25 16:00:00,N,TRI_L1,903,16,2013-06-25
2013-06-25 17:00:00,N,TRI_L1,1070,17,2013-06-25
2013-06-25 18:00:00,N,TRI_L1,1168,18,2013-06-25
2013-06-25 19:00:00,N,TRI_L1,956,19,2013-06-25
2013-06-25 20:00:00,N,TRI_L1,654,20,2013-06-25
2013-06-25 21:00:00,N,TRI_L1,549,21,2013-06-25
2013-06-25 22:00:00,N,TRI_L1,502,22,2013-06-25
2013-06-25 23:00:00,N,TRI_L1,415,23,2013-06-25
2013-06-25 01:00:00,N,TRI_L2,315,1,2013-06-25
2013-06-25 02:00:00,N,TRI_L2,214,2,2013-06-25
2013-06-25 03:00:00,N,TRI_L2,191,3,2013-06-25
2013-06-25 04:00:00,N,TRI_L2,228,4,2013-06-25
2013-06-25 05:00:00,N,TRI_L2,477,5,2013-06-25
2013-06-25 06:00:00,N,TRI_L2,1262,6,2013-06-25
2013-06-25 07:00:00,N,TRI_L2,1582,7,2013-06-25
2013-06-25 08:00:00,N,TRI_L2,1404,8,2013-06-25
2013-06-25 09:00:00,N,TRI_L2,1288,9,2013-06-25
2013-06-25 10:00:00,N,TRI_L2,1160,10,2013-06-25
2013-06-25 11:00:00,N,TRI_L2,1009,11,2013-06-25
2013-06-25 12:00:00,N,TRI_L2,962,12,2013-06-25
2013-06-25 13:00:00,N,TRI_L2,991,13,2013-06-25
2013-06-25 14:00:00,N,TRI_L2,998,14,2013-06-25
2013-06-25 15:00:00,N,TRI_L2,1102,15,2013-06-25
2013-06-25 16:00:00,N,TRI_L2,1104,16,2013-06-25
2013-06-25 17:00:00,N,TRI_L2,1159,17,2013-06-25
2013-06-25 18:00:00,N,TRI_L2,1242,18,2013-06-25
2013-06-25 19:00:00,N,TRI_L2,1101,19,2013-06-25
2013-06-25 20:00:00,N,TRI_L2,871,20,2013-06-25
2013-06-25 21:00:00,N,TRI_L2,829,21,2013-06-25
2013-06-25 22:00:00,N,TRI_L2,868,22,2013-06-25
2013-06-25 23:00:00,N,TRI_L2,669,23,2013-06-25
2013-06-25 01:00:00,N,TRI_L3,166,1,2013-06-25
2013-06-25 02:00:00,N,TRI_L3,97,2,2013-06-25
2013-06-25 03:00:00,N,TRI_L3,94,3,2013-06-25
2013-06-25 04:00:00,N,TRI_L3,110,4,2013-06-25
2013-06-25 05:00:00,N,TRI_L3,210,5,2013-06-25
2013-06-25 06:00:00,N,TRI_L3,677,6,2013-06-25
2013-06-25 07:00:00,N,TRI_L3,1012,7,2013-06-25
2013-06-25 08:00:00,N,TRI_L3,973,8,2013-06-25
2013-06-25 09:00:00,N,TRI_L3,898,9,2013-06-25
2013-06-25 10:00:00,N,TRI_L3,752,10,2013-06-25
2013-06-25 11:00:00,N,TRI_L3,723,11,2013-06-25
2013-06-25 12:00:00,N,TRI_L3,635,12,2013-06-25
2013-06-25 13:00:00,N,TRI_L3,677,13,2013-06-25
2013-06-25 14:00:00,N,TRI_L3,706,14,2013-06-25
2013-06-25 15:00:00,N,TRI_L3,758,15,2013-06-25
2013-06-25 16:00:00,N,TRI_L3,803,16,2013-06-25
2013-06-25 17:00:00,N,TRI_L3,849,17,2013-06-25
2013-06-25 18:00:00,N,TRI_L3,944,18,2013-06-25
2013-06-25 19:00:00,N,TRI_L3,785,19,2013-06-25
2013-06-25 20:00:00,N,TRI_L3,648,20,2013-06-25
2013-06-25 21:00:00,N,TRI_L3,508,21,2013-06-25
2013-06-25 22:00:00,N,TRI_L3,511,22,2013-06-25
2013-06-25 23:00:00,N,TRI_L3,406,23,2013-06-25
2013-06-25 01:00:00,N,SIBL_EXIT1,83,1,2013-06-25
2013-06-25 02:00:00,N,SIBL_EXIT1,46,2,2013-06-25
2013-06-25 03:00:00,N,SIBL_EXIT1,47,3,2013-06-25
2013-06-25 04:00:00,N,SIBL_EXIT1,30,4,2013-06-25
2013-06-25 05:00:00,N,SIBL_EXIT1,53,5,2013-06-25
2013-06-25 06:00:00,N,SIBL_EXIT1,182,6,2013-06-25
2013-06-25 07:00:00,N,SIBL_EXIT1,327,7,2013-06-25
2013-06-25 08:00:00,N,SIBL_EXIT1,409,8,2013-06-25
2013-06-25 09:00:00,N,SIBL_EXIT1,405,9,2013-06-25
2013-06-25 10:00:00,N,SIBL_EXIT1,330,10,2013-06-25
2013-06-25 11:00:00,N,SIBL_EXIT1,304,11,2013-06-25
2013-06-25 12:00:00,N,SIBL_EXIT1,282,12,2013-06-25
2013-06-25 13:00:00,N,SIBL_EXIT1,321,13,2013-06-25
2013-06-25 14:00:00,N,SIBL_EXIT1,333,14,2013-06-25
2013-06-25 15:00:00,N,SIBL_EXIT1,366,15,2013-06-25
2013-06-25 16:00:00,N,SIBL_EXIT1,377,16,2013-06-25
2013-06-25 17:00:00,N,SIBL_EXIT1,447,17,2013-06-25
2013-06-25 18:00:00,N,SIBL_EXIT1,435,18,2013-06-25
2013-06-25 19:00:00,N,SIBL_EXIT1,382,19,2013-06-25
2013-06-25 20:00:00,N,SIBL_EXIT1,328,20,2013-06-25
2013-06-25 21:00:00,N,SIBL_EXIT1,262,21,2013-06-25
2013-06-25 22:00:00,N,SIBL_EXIT1,270,22,2013-06-25
2013-06-25 23:00:00,N,SIBL_EXIT1,207,23,2013-06-25
2013-06-25 01:00:00,N,SIBL_ENT1,102,1,2013-06-25
2013-06-25 02:00:00,N,SIBL_ENT1,103,2,2013-06-25
2013-06-25 03:00:00,N,SIBL_ENT1,73,3,2013-06-25
2013-06-25 04:00:00,N,SIBL_ENT1,72,4,2013-06-25
2013-06-25 05:00:00,N,SIBL_ENT1,168,5,2013-06-25
2013-06-25 06:00:00,N,SIBL_ENT1,513,6,2013-06-25
2013-06-25 07:00:00,N,SIBL_ENT1,648,7,2013-06-25
2013-06-25 08:00:00,N,SIBL_ENT1,545,8,2013-06-25
2013-06-25 09:00:00,N,SIBL_ENT1,538,9,2013-06-25
2013-06-25 10:00:00,N,SIBL_ENT1,514,10,2013-06-25
2013-06-25 11:00:00,N,SIBL_ENT1,455,11,2013-06-25
2013-06-25 12:00:00,N,SIBL_ENT1,463,12,2013-06-25
2013-06-25 13:00:00,N,SIBL_ENT1,487,13,2013-06-25
2013-06-25 14:00:00,N,SIBL_ENT1,504,14,2013-06-25
2013-06-25 15:00:00,N,SIBL_ENT1,528,15,2013-06-25
2013-06-25 16:00:00,N,SIBL_ENT1,586,16,2013-06-25
2013-06-25 17:00:00,N,SIBL_ENT1,595,17,2013-06-25
2013-06-25 18:00:00,N,SIBL_ENT1,597,18,2013-06-25
2013-06-25 19:00:00,N,SIBL_ENT1,536,19,2013-06-25
2013-06-25 20:00:00,N,SIBL_ENT1,454,20,2013-06-25
2013-06-25 21:00:00,N,SIBL_ENT1,365,21,2013-06-25
2013-06-25 22:00:00,N,SIBL_ENT1,353,22,2013-06-25
2013-06-25 23:00:00,N,SIBL_ENT1,320,23,2013-06-25
2013-06-25 01:00:00,N,SAG_L1,123,1,2013-06-25
2013-06-25 02:00:00,N,SAG_L1,87,2,2013-06-25
2013-06-25 03:00:00,N,SAG_L1,60,3,2013-06-25
2013-06-25 04:00:00,N,SAG_L1,84,4,2013-06-25
2013-06-25 05:00:00,N,SAG_L1,298,5,2013-06-25
2013-06-25 06:00:00,N,SAG_L1,1660,6,2013-06-25
2013-06-25 07:00:00,N,SAG_L1,2169,7,2013-06-25
2013-06-25 08:00:00,N,SAG_L1,1755,8,2013-06-25
2013-06-25 09:00:00,N,SAG_L1,1548,9,2013-06-25
2013-06-25 10:00:00,N,SAG_L1,1337,10,2013-06-25
2013-06-25 11:00:00,N,SAG_L1,1036,11,2013-06-25
2013-06-25 12:00:00,N,SAG_L1,842,12,2013-06-25
2013-06-25 13:00:00,N,SAG_L1,925,13,2013-06-25
2013-06-25 14:00:00,N,SAG_L1,952,14,2013-06-25
2013-06-25 15:00:00,N,SAG_L1,1077,15,2013-06-25
2013-06-25 16:00:00,N,SAG_L1,1066,16,2013-06-25
2013-06-25 17:00:00,N,SAG_L1,1174,17,2013-06-25
